Date,Text,Box,Status,Temperature,Sentiment
2021-11-27-17-51,"Odd branding choice @ Brooklyn, New York https://t.co/ZTDYrehq7L","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.49,Negative
2021-11-27-17-51,This Software job might be a great fit for you. Click the link in our bio to see it and more. Field Service Enginee… https://t.co/1JEt350TSz,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-52,ROAD TO TOP 5!. HELP ME &amp; @StarlightUS OUT! @SmallStreamersR @shoutrts @shoutgamers @FEAR_RTs @SGH_RTs… https://t.co/XvFdH5IPAs,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.49,Positive
2021-11-27-17-52,Happy Sunday to you beautiful lady 💋,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-52,NIGGAS TOO THIRSTY AND STUPID TO DO THIS THO 🤷🏾‍♂️,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clear,2.49,Negative
2021-11-27-17-52,This aged wonderfully. 🙌🏽 #GodIThankYou https://t.co/tXeHsFDH6m,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-52,Welcome,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-52,#darksideofthemoon @ Hard Rock Cafe New York https://t.co/rx509Nyk0y,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Negative
2021-11-27-17-52,this is the most competitive and likable team in years. the talent level is not there. it’… https://t.co/sPwSgMr6ae,"[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]",Clear,2.49,Positive
2021-11-27-17-52,Of course it matters! Terrible is your take on the Big Ten West! 😉,"[[-73.343963, 40.675966], [-73.343963, 40.712882], [-73.313098, 40.712882], [-73.313098, 40.675966]]",Clear,2.49,Negative
2021-11-27-17-53,Good,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-53,So tell me why universal healthcare is bad. 🙃 #TikTok https://t.co/YslqHSWJJj,"[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clear,2.49,Negative
2021-11-27-17-53,Happy Sunday,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-53,Good news. It is the flu....or a bad cold.,"[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]",Clear,2.49,Negative
2021-11-27-17-54,Just sobbing uncontrollably (missing bob),"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Negative
2021-11-27-17-54,Flipped on @PIX11News and saw @SteveKuzj - great to see a face from #LA in #nyc,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-54,Small business working as lader to catch-up economic growth for common people. Happy small business Saturday👔,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clear,2.49,Positive
2021-11-27-17-54,Simply Conor would be dead.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Negative
2021-11-27-17-54,This man just fucked up the Africa trip😒,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clear,2.49,Negative
2021-11-27-17-54,happy Sunday to you beautiful lady from kc in Manhattan,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-54,"Absolutely, Nick knows Kirby like the back of his hand","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-54,Traffic bad - game good I’ll take it,"[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]",Clear,2.49,Negative
2021-11-27-17-54,alright i’m alive again,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.49,Positive
2021-11-27-17-54,I know Sami Zayn is going to face @WWERomanReigns for the Universal Championship after winning the battle royal las… https://t.co/3ADDm9Zy4E,"[[-74.255641, 40.495865], [-74.255641, 40.91533], [-73.699793, 40.91533], [-73.699793, 40.495865]]",Clear,2.49,Positive
2021-11-27-17-54,happy Sunday,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-54,Can't believe I have no soy sauce in my house boy. Ghetto ass shit,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clear,2.49,Negative
2021-11-27-17-55,"Took me an embarrassingly long time to realize that ""iso levels"" = isometric maps as opposed to a camera'… https://t.co/HZPhceEDeL","[[-73.853645, 40.889695], [-73.853645, 40.935303], [-73.805123, 40.935303], [-73.805123, 40.889695]]",Clear,2.49,Negative
2021-11-27-17-55,"I want a really good cold cut sub, any recs in Manhattan?","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-55,Time to get ready for #Matrix Serial Experiments Lain https://t.co/0NhWfNC5SM,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-55,"Aww 🥰 Thank you, honey! 💜","[[-73.438594, 40.707867], [-73.438594, 40.759634], [-73.392564, 40.759634], [-73.392564, 40.707867]]",Clear,2.49,Positive
2021-11-27-17-55,Missing u🙄,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Negative
2021-11-27-17-55,need someone who wants to get high all day &amp; look pretty,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-55,It’s just a masterpiece!! “Sweeney Todd” is my all-time favorite show by anyone…then probably Les M… https://t.co/S88sEL95id,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-55,I love putting my location in my tweets so y’all are jealous of my nyc lifestyle 😂😂,"[[-73.979855, 40.783474], [-73.979855, 40.783474], [-73.979855, 40.783474], [-73.979855, 40.783474]]",Clear,2.49,Positive
2021-11-27-17-55,I stopped being friends with ppl who don’t have kids for many reasons 😅,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-56,That’s what I watch it on. I get it via YouTube tv. Lol so many TVs.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.49,Positive
2021-11-27-17-56,Yeah coming back to you for when I’m ready to cop up !,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.49,Positive
2021-11-27-17-56,"Sounds like it was a trumpishly ""Perfect Call"" 😅","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-56,i’m getting old &amp; tired of these party rockers,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Negative
2021-11-27-17-56,Y’all never see a nigga clean up before ? Wtf,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clear,2.49,Negative
2021-11-27-17-56,You're welcome 😊,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.49,Positive
2021-11-27-17-56,The @seether dangerous sticker tho 🤣,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Negative
2021-11-27-17-56,About the only thing @RepBoebert does well and consistently is give you diarrhea. https://t.co/9nLz2agNDg,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-56,Police came. Bus was stopped a mile away from Port Authority for a very long time. I’ve been on a bus since 9:40 th… https://t.co/8fwQm6rK6f,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Negative
2021-11-27-17-57,"When they not for you, let ‘em go. They still ain’t gonna be for you no matter how long you wait.","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Negative
2021-11-27-17-57,my bad for going back to the same location after they forgot the chicken on my chicken sandwich last time n… https://t.co/JKQ7zTD4no,"[[-73.078514, 40.821459], [-73.078514, 40.859985], [-73.014675, 40.859985], [-73.014675, 40.821459]]",Clear,2.49,Negative
2021-11-27-17-57,there’s this beautiful man on the subway and this girl gon tell me to airdrop a pic of my titties RN LMAO,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clear,2.49,Positive
2021-11-27-17-57,Breaking the fourth wall in the Selling Sunset finale is a bold move. Not sure this show can survive much of that!… https://t.co/BWvzr9v9sC,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-57,Kicking into the happy holidays! So fun to take a break and catch up w/dear friend @rhondamvetere #Csuiteathlete… https://t.co/yGko1tAmvU,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-57,Nice,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.49,Positive
2021-11-27-17-57,Happy #SBS #Truth #SmallBusinessSaturYAY #MenComeAndGoDiamondsAreFOREVER @lisaanndiamonds 💎💍💎💍💎💍… https://t.co/ISikBB6q3P,"[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clear,2.49,Positive
2021-11-27-17-57,"Ain’t nobody worried about them winning, it’s about the 1st half’s only lol","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-58,"Just one reason why I despise Black Friday Mania. While it disgusting to rip the box from the kid's hands, his mom… https://t.co/ipGtUOyWWg","[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clear,2.49,Negative
2021-11-27-17-58,It’s good. - Drinking a Hypersuggestion by @GrimmAles at @asisnyc_ — https://t.co/EoIyILuwLA,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-58,"my favorite shorts, yup https://t.co/DUWUYfQEXl","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.49,Positive
2021-11-27-17-58,greetings I had to pay $40.00 to fill up my Toyota Rav-4. One year ago with only $24.00 I filled it up… https://t.co/dpe01KOog0,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clear,2.49,Positive
2021-11-27-17-58,Our season is pretty much toast anyhow. Frustrating. Bad start pre covid didn't help. Team l… https://t.co/TG8QKz6F5z,"[[-73.656228, 40.84609], [-73.656228, 40.902804], [-73.590751, 40.902804], [-73.590751, 40.84609]]",Clear,2.49,Negative
2021-11-27-17-58,.@HudsonRivMuseum was honored to welcome #ThunderbirdAmericanIndianDancers today. Thank you Louis Green Rainbow/ Cl… https://t.co/bLE2AWsufV,"[[-73.894856, 40.956175], [-73.894856, 40.956175], [-73.894856, 40.956175], [-73.894856, 40.956175]]",Clear,2.49,Positive
2021-11-27-17-58,it’s always so funny to me when ppl who have no business watching my story forget to switch to their burner account… https://t.co/4tjAobtpUv,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.49,Positive
2021-11-27-17-59,Something about all of my friends leaving the bar to go meet their sneaky links that truly sits right with me. https://t.co/OBhjeEBw0o,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.0,Positive
2021-11-27-17-59,Would’ve be surprised 🤣🤣,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.0,Positive
2021-11-27-17-59,Ppl who complain abt that are novice ass players. Like it’s a team game cuh 😑,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.0,Negative
2021-11-27-17-59,I have many female friends,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.0,Positive
2021-11-27-17-59,"(If you’re tired of that one, I have a couple other ideas)","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.0,Negative
2021-11-27-17-59,Wouldn’t be surprised 🤣🤣🤣,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.0,Positive
2021-11-27-17-59,🚨 Étalon BFCM Sale is here! Use Promo: BF21 To Enjoy Our Biggest Sale Of The Year 🚨 #EtalonBySC Shop Étalon at 🌎… https://t.co/l5WLniAkNr,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.0,Positive
2021-11-27-17-59,Bruce Brown and Landry Shamet have been chatting court side for roughly 20 minutes. Brown was super excited about… https://t.co/w6VQbOg1Hd,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.0,Positive
2021-11-27-17-59,I am sorry for your loss. May your memories of your dad bring you comfort.,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clear,2.0,Negative
2021-11-27-17-59,"Honestly, I LOVE our pledge ❤","[[-74.012435, 40.260557], [-74.012435, 40.328156], [-73.974657, 40.328156], [-73.974657, 40.260557]]",Clear,2.0,Positive
2021-11-27-18-0,This holiday season get products made with ❤️LOVE❤️ for the one you 🥰LOVE🥰! Enjoy 20% off using the code: ✨LOVE20… https://t.co/DKWiEdYEp9,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.0,Positive
2021-11-27-18-0,🐬WE are 5 STAR TOP Tanning Salon Spa🐬 🌟Professional Certified team 🌟Top of the line equipment 🌟Many other services… https://t.co/OAkL0ZVJnk,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clear,2.0,Positive
2021-11-27-18-0,"Wind 0 mph -. Barometer 29.93 in, Falling slowly. Temperature 30.2 °F. Rain today 0.00in. Humidity 47%","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clear,2.0,Negative
2021-11-27-18-0,The way I want this done to me so fucking bad 🥵,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.0,Negative
2021-11-27-18-0,Good for you.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.0,Positive
2021-11-27-18-0,Our PAL Classes are loving life ⁦@kayoboxing1⁩ https://t.co/4d4hpeKwa1,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clear,2.0,Positive
2021-11-27-18-0,"Disabled vehicle, center lane blocked in #ValleyStream on The Southern St Pkwy WB approaching Fletcher Ave/X14, sto… https://t.co/IiL9BWv1dh","[[-73.726621, 40.675855], [-73.726621, 40.696918], [-73.679609, 40.696918], [-73.679609, 40.675855]]",Clear,2.0,Negative
2021-11-27-18-0,"Sorry, Dave","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clear,2.0,Negative
2021-11-27-18-1,i’m dumb lit &amp; all i’m thinking about is that jerk turkey wing x lasagna combo smhh,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.0,Negative
2021-11-27-18-1,after some soul searching (masturbating) I have found that everything will be okay,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clear,2.0,Positive
2021-11-27-18-1,"Watching bama fans melt down during this game have been amazing. 10-1 team, and they’re already reaching for the… https://t.co/H3OwIKQQZA","[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clear,2.0,Positive
2021-11-27-18-1,I’m still not ok with the way mfs opened me up and switched on me. And it’s like I wanna hate them but my heart won’t let me smh,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clear,2.0,Negative
2021-11-27-18-1,Anyway who's ready for a new thread of praise and complaints as I head back to Europe???,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clear,2.0,Positive
2021-11-27-18-1,I go downstairs to my corner Starbucks and order an extra “shot”…bc..that is absolutely my time to be like https://t.co/1gmK41LIsZ,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clear,2.0,Positive
